Sample in Buffer,Sample in Window,TRIGGER,u0/wb_dbus_adr[31:0],u0/wb_dbus_cyc,u0/wb_dbus_dat[31:0],u0/wb_dbus_we,u0/wb_dbus_rdt[31:0],u0/o_probuf_0[31:0],u0/o_probuf_1[31:0],u0/o_probuf_2[31:0],u0/o_exe_req,u0/o_autoexec[2:0],u0/o_autoexec_wr,u0/wb_dbus_ack
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2012,2012,0,ffff8c2c,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2013,2013,0,ffffc614,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2014,2014,0,ffffe308,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2015,2015,0,fffff184,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2016,2016,0,fffff8c0,1,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2017,2017,0,fffff8c0,1,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,1
2018,2018,0,fffff8c0,0,00000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2019,2019,0,fffff8c0,0,80000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2020,2020,0,fffff8c0,0,c0000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2021,2021,0,fffff8c0,0,e0000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2022,2022,0,fffff8c0,0,f0000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2023,2023,0,fffff8c0,0,f8000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2024,2024,0,fffff8c0,0,fc000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2025,2025,0,fffff8c0,0,fe000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2026,2026,0,fffff8c0,0,ff000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2027,2027,0,fffff8c0,0,ff800000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2028,2028,0,fffff8c0,0,ffc00000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2029,2029,0,fffff8c0,0,ffe00000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2030,2030,0,fffff8c0,0,fff00000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2031,2031,0,fffff8c0,0,fff80000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2032,2032,0,fffff8c0,0,fffc0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2033,2033,0,fffff8c0,0,fffe0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2034,2034,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2035,2035,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2036,2036,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2037,2037,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2038,2038,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2039,2039,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2040,2040,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2041,2041,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2042,2042,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2043,2043,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2044,2044,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2045,2045,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2046,2046,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2047,2047,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
